0,1,2,3,4,5,6,7,anomaly
-0.964033,-0.97329456,-0.8993242,0.5009595,-0.9615686,-0.9275416,-0.8338557,-0.95415336,-1
-0.995799,-0.9936944,-0.98072624,0.5433854,-0.9878579,-0.9881197,-0.80316514,-0.9922784,-1
-0.94885904,-0.9569966,-0.89381087,0.42378518,-0.9474073,-0.94547004,-0.6621939,-0.9727066,-1
-0.96636146,-0.93541956,-0.91760147,0.49165073,-0.91957104,-0.9093637,-0.7231439,-0.9190208,-1
-0.9707634,-0.97359914,-0.9065835,0.32696432,-0.9638161,-0.9686782,-0.747462,-0.9663419,-1
-0.85450953,-0.9027727,-0.86258006,0.44289374,-0.821307,-0.8629137,-0.6069257,-0.8972856,-1
-0.98153514,-0.9548281,-0.90437955,0.25379658,-0.9114265,-0.9438004,-0.7309816,-0.9416804,-1
-0.9264909,-0.94226927,-0.8881769,0.26973706,-0.8836786,-0.9123231,-0.7640889,-0.95112854,-1
-0.9802508,-0.9588475,-0.9301778,0.28971288,-0.92326796,-0.94296867,-0.6360228,-0.95909375,-1
-0.9712199,-0.97637224,-0.94048643,0.55646354,-0.9758154,-0.9342373,-0.61330104,-0.96990746,-1
-0.95895463,-0.95437694,-0.90822685,0.36215773,-0.92606556,-0.93851906,-0.7866048,-0.9600557,-1
-0.94355243,-0.93816125,-0.90721977,0.23207217,-0.8751517,-0.91162235,-0.778679,-0.9573231,-1
-0.9951297,-0.9930285,-0.9568979,0.3773972,-0.98076046,-0.9911564,-0.81842387,-0.9898808,-1
-0.98327255,-0.9713543,-0.9095739,0.28972712,-0.95214987,-0.9126233,-0.7144201,-0.9652814,-1
-0.908149,-0.8666215,-0.8531197,0.047357723,-0.82636476,-0.8740605,-0.66253376,-0.92458546,-1
-0.97346455,-0.97477096,-0.92652476,0.28557482,-0.9394811,-0.9350586,-0.6399529,-0.95197403,-1
-0.9083729,-0.91008455,-0.7710557,0.3805206,-0.8668011,-0.8781251,-0.66577846,-0.8997176,1
-0.9741352,-0.9747992,-0.8990228,0.4100991,-0.97066194,-0.9697952,-0.6988695,-0.985495,-1
-0.9642079,-0.9541403,-0.89570224,0.48386484,-0.91755044,-0.9605346,-0.6125562,-0.9706534,-1
-0.9754316,-0.9634554,-0.9367166,0.3755504,-0.9161984,-0.9485138,-0.85172534,-0.97878397,-1
-0.9754679,-0.9659014,-0.924661,0.34005928,-0.9065419,-0.95976996,-0.7601733,-0.93880314,-1
-0.96365505,-0.96893084,-0.9496292,0.5207926,-0.9331335,-0.92608076,-0.69515777,-0.96126735,-1
-0.9758829,-0.9729609,-0.9218664,0.5001931,-0.9688899,-0.95583713,-0.81434166,-0.9675619,-1
-0.9793681,-0.97600484,-0.95533305,0.11882288,-0.9585955,-0.957834,-0.72925353,-0.9630264,-1
-0.97889966,-0.9631637,-0.9351704,0.30399922,-0.95208555,-0.9511545,-0.77083546,-0.9675243,-1
-0.9829677,-0.9895133,-0.9355499,0.24090436,-0.9690584,-0.98241836,-0.85668594,-0.98437375,-1
-0.9820301,-0.9595433,-0.9171687,0.13470805,-0.9303709,-0.94551325,-0.7514834,-0.9723684,-1
-0.98324585,-0.98173416,-0.96891165,0.5470533,-0.9859805,-0.95757955,-0.8747691,-0.99054056,-1
-0.9703183,-0.9704824,-0.90996,0.36608863,-0.9438123,-0.9367873,-0.80438304,-0.97177184,-1
-0.96654975,-0.9632964,-0.92326444,0.5104078,-0.9463529,-0.924111,-0.8067899,-0.9200251,-1
-0.989615,-0.99164724,-0.9625349,0.65195584,-0.9796751,-0.9693196,-0.8484796,-0.98218435,-1
-0.9592079,-0.96295834,-0.91766953,0.41290322,-0.9479632,-0.95026404,-0.7351176,-0.9627427,-1
-0.94937444,-0.9735391,-0.91687196,0.53882915,-0.9178499,-0.9558697,-0.6366236,-0.96940726,-1
-0.96345806,-0.94444895,-0.90405965,0.45232734,-0.9286071,-0.9547736,-0.62796354,-0.9465446,-1
-0.9712717,-0.9541942,-0.8818704,0.44224545,-0.9330952,-0.94073904,-0.6944733,-0.9744811,-1
-0.90696657,-0.95044345,-0.86885947,0.4008365,-0.9174473,-0.89901,-0.7082508,-0.92923164,-1
-0.9622172,-0.97137004,-0.90976554,0.3581601,-0.934313,-0.91954094,-0.7580268,-0.9589805,-1
-0.9877894,-0.9861364,-0.96093154,0.50368714,-0.97733694,-0.9749621,-0.84531045,-0.97993934,-1
-0.9841937,-0.9781174,-0.9530846,0.21540897,-0.94832516,-0.9524614,-0.84253347,-0.9794482,-1
-0.9885197,-0.9795872,-0.9336731,0.36390546,-0.9843597,-0.9761723,-0.7013919,-0.98838407,-1
-0.98600113,-0.9845872,-0.95188075,0.5139636,-0.96252924,-0.96604055,-0.73587334,-0.98517257,-1
-0.95126784,-0.9499757,-0.907779,0.5134802,-0.94267046,-0.91950506,-0.82471025,-0.9489316,-1
-0.9694321,-0.955443,-0.94888026,0.49450496,-0.9136879,-0.9130365,-0.7479782,-0.9481287,-1
-0.9200854,-0.90365356,-0.8162037,0.2069032,-0.8870765,-0.88822687,-0.5290801,-0.91515934,1
-0.9788496,-0.9791322,-0.91513383,0.52965117,-0.9521677,-0.9443865,-0.7978533,-0.9766755,-1
-0.941857,-0.9252694,-0.9032297,0.38753703,-0.90711826,-0.92607814,-0.66664344,-0.93796504,-1
-0.9569966,-0.93187004,-0.9141609,0.44287407,-0.9309592,-0.93573284,-0.77597725,-0.95936966,-1
-0.9708206,-0.97326565,-0.91304326,0.40807542,-0.9296154,-0.95963967,-0.7343842,-0.9737739,-1
-0.9716306,-0.9623184,-0.8398283,0.1347174,-0.895389,-0.91442686,-0.7038972,-0.94203365,-1
-0.97671974,-0.96899205,-0.9316454,0.54125464,-0.96171874,-0.9572394,-0.8686944,-0.97858375,-1
-0.97128695,-0.98307157,-0.95570064,0.20311792,-0.9494845,-0.9427823,-0.84253204,-0.9493542,-1
-0.98482686,-0.9849927,-0.97367465,0.41097343,-0.97365344,-0.9727207,-0.83926535,-0.98468643,-1
-0.9932863,-0.98221016,-0.9691465,0.31446207,-0.9805856,-0.93983734,-0.8777224,-0.97176903,-1
-0.9778088,-0.9481316,-0.9042802,0.47642013,-0.97162926,-0.9673361,-0.6132818,-0.9719046,-1
-0.9664907,-0.97200996,-0.8553979,0.40186977,-0.9417134,-0.9421935,-0.65428084,-0.9626963,-1
-0.98704416,-0.9734788,-0.95485765,0.45570844,-0.9610871,-0.93586034,-0.85585153,-0.98172903,-1
-0.9424595,-0.9690395,-0.93599105,0.6261821,-0.93709826,-0.937222,-0.5877352,-0.9704163,-1
-0.9869983,-0.98862016,-0.9640138,0.25843018,-0.9694223,-0.96669596,-0.8589473,-0.97495306,-1
-0.9802603,-0.97605383,-0.91192746,0.4606672,-0.94332963,-0.9489244,-0.8166743,-0.9560042,-1
-0.9724768,-0.97169507,-0.9411067,0.2507399,-0.9349386,-0.9280863,-0.7465299,-0.9718347,-1
-0.9808196,-0.98970354,-0.96883917,0.45890066,-0.97107035,-0.97368616,-0.7374905,-0.9840746,-1
-0.9378029,-0.934316,-0.89033747,0.29286602,-0.8608144,-0.86405015,-0.6685289,-0.93275374,-1
-0.968379,-0.96805865,-0.95498085,0.3362816,-0.9303893,-0.9152016,-0.78742176,-0.96452135,-1
-0.9599303,-0.9424865,-0.88970596,0.18372387,-0.91512144,-0.94066393,-0.68218935,-0.9327544,-1
-0.9841751,-0.9854333,-0.9037775,0.39386335,-0.97456396,-0.9570696,-0.7538478,-0.9544918,-1
-0.96925616,-0.9473368,-0.90833014,0.41842076,-0.8876946,-0.9381505,-0.78568304,-0.9605644,-1
-0.946176,-0.96850306,-0.9300041,0.48949078,-0.93501884,-0.9344678,-0.7351762,-0.96054006,-1
-0.8916914,-0.8905839,-0.82140636,0.28274402,-0.88862556,-0.8439815,-0.6640551,-0.91860574,1
-0.9146465,-0.94767845,-0.8259295,0.20423405,-0.88982844,-0.9397621,-0.71296966,-0.9544678,-1
-0.9829903,-0.9772129,-0.9511688,0.58819234,-0.9758291,-0.944503,-0.81195766,-0.9762256,-1
-0.8726374,-0.9000466,-0.80835783,0.049946554,-0.8770966,-0.8892594,-0.7269766,-0.91473716,1
-0.97256964,-0.9849664,-0.9206101,0.5084959,-0.9636333,-0.950281,-0.67039555,-0.968468,-1
-0.9787284,-0.9660794,-0.9581493,0.5427049,-0.9750264,-0.9626729,-0.64500695,-0.9875184,-1
-0.9483302,-0.90104884,-0.87373215,0.23158614,-0.8932234,-0.9012495,-0.5921477,-0.9611377,-1
-0.9786743,-0.9735994,-0.92349786,0.38119915,-0.94443744,-0.9446214,-0.60862625,-0.9759273,-1
-0.93421173,-0.94741577,-0.8857894,0.40660837,-0.89854246,-0.90219766,-0.6435338,-0.9226315,-1
-0.9405001,-0.9449518,-0.8980766,0.45539775,-0.924568,-0.90525043,-0.61023647,-0.9505335,-1
-0.9719828,-0.9539441,-0.8857943,0.22409187,-0.9540991,-0.9526498,-0.6660023,-0.9763541,-1
-0.9888628,-0.9755619,-0.94056517,0.3337177,-0.95129365,-0.96491414,-0.738402,-0.98014754,-1
-0.984531,-0.98302037,-0.9437213,0.31881988,-0.9311938,-0.95264226,-0.7413921,-0.96977156,-1
-0.94231594,-0.95939934,-0.8954308,0.26544797,-0.9321486,-0.9369114,-0.68915296,-0.9364275,-1
-0.97729033,-0.98366946,-0.9740048,0.49580905,-0.96708816,-0.94030213,-0.69638133,-0.94540143,-1
-0.97029,-0.98860025,-0.9520184,0.36515585,-0.9610107,-0.9705752,-0.7242824,-0.9874304,-1
-0.9486716,-0.9622732,-0.88332653,0.37401098,-0.9282459,-0.91084754,-0.633349,-0.90456307,-1
-0.9721433,-0.96598816,-0.885209,0.33153224,-0.9445167,-0.90085334,-0.8412399,-0.9588748,-1
-0.9802301,-0.9673921,-0.95190245,0.4537549,-0.9228627,-0.93966866,-0.7039075,-0.9618671,-1
-0.9847084,-0.9869941,-0.96013653,0.36772963,-0.96417975,-0.94798076,-0.53798556,-0.95400596,-1
-0.9616949,-0.9620854,-0.8727462,0.24494645,-0.9375528,-0.96118516,-0.7609536,-0.962128,-1
-0.97290105,-0.9569302,-0.9184051,0.34962472,-0.9438489,-0.9468512,-0.7870286,-0.9700361,-1
-0.9811389,-0.96002984,-0.9595511,0.60782605,-0.9680328,-0.9489886,-0.82560784,-0.97172326,-1
-0.9819999,-0.9640849,-0.9335145,0.3117744,-0.9063281,-0.9219662,-0.6978391,-0.9510914,-1
-0.95501703,-0.94230884,-0.8445335,0.3108149,-0.897417,-0.899146,-0.76246583,-0.91322756,-1
-0.9266752,-0.94263417,-0.8998692,0.24777293,-0.8739468,-0.9334676,-0.5843075,-0.91699266,-1
-0.98847705,-0.9874301,-0.9747289,0.7165119,-0.96710545,-0.9718416,-0.75441676,-0.98293597,-1
-0.96895283,-0.9700472,-0.93213093,0.45480326,-0.92952824,-0.94149,-0.7496115,-0.97122014,-1
-0.9376616,-0.94595164,-0.92247736,0.5418243,-0.9398632,-0.8714246,-0.6010435,-0.9539308,-1
-0.9757246,-0.970068,-0.92261106,0.5651365,-0.9387099,-0.9620269,-0.67427975,-0.9671844,-1
-0.95434946,-0.9740314,-0.8827924,0.5984611,-0.927338,-0.94273144,-0.7023404,-0.96776533,-1
-0.95718014,-0.9806754,-0.93263465,0.514413,-0.9536891,-0.94578475,-0.7254927,-0.97679204,-1
-0.96514106,-0.92682964,-0.90694094,0.22946224,-0.8340483,-0.8936626,-0.6439348,-0.8893975,-1
-0.9955003,-0.99283063,-0.9813544,0.45517674,-0.95996004,-0.9602501,-0.9109816,-0.9842672,-1
-0.9546836,-0.9473028,-0.8843432,0.38071215,-0.95315564,-0.9008401,-0.796279,-0.9787106,-1
-0.9518756,-0.9585398,-0.88912773,0.43813804,-0.9242981,-0.918328,-0.7446927,-0.93447477,-1
-0.9722825,-0.9568046,-0.9464097,0.4841253,-0.9601529,-0.91034096,-0.74432796,-0.974329,-1
-0.937988,-0.93008864,-0.87384176,0.19358236,-0.9347161,-0.8505486,-0.7745535,-0.9384221,-1
-0.9732108,-0.96414465,-0.9134824,0.38021672,-0.9494522,-0.9722045,-0.58941185,-0.9710382,-1
-0.93518716,-0.95545596,-0.92940336,0.13235068,-0.9299614,-0.9254271,-0.6755435,-0.88037825,-1
-0.9505546,-0.9746993,-0.89714277,0.33711264,-0.9458373,-0.9459662,-0.73280674,-0.93181586,-1
-0.9862008,-0.99556583,-0.9709695,0.63272685,-0.9938051,-0.9837929,-0.8522637,-0.9860312,-1
-0.9744718,-0.974521,-0.8776562,0.5035638,-0.9543575,-0.9512036,-0.670177,-0.9557012,-1
-0.98405397,-0.9691835,-0.94972247,0.3665682,-0.95874196,-0.95952255,-0.71045053,-0.978271,-1
-0.950201,-0.9838034,-0.9408339,0.49740586,-0.9666048,-0.95148003,-0.75940037,-0.98300385,-1
-0.97498584,-0.989389,-0.9324541,0.40870842,-0.96031797,-0.9769096,-0.8425359,-0.98650026,-1
-0.95672,-0.93155724,-0.8881545,0.36253867,-0.90932137,-0.8729464,-0.69635934,-0.91074187,-1
-0.9840551,-0.9851246,-0.9610794,0.52444685,-0.9639044,-0.9672426,-0.8357819,-0.9724287,-1
-0.995575,-0.98889256,-0.9288322,0.6636934,-0.98029435,-0.9614029,-0.82549137,-0.9761001,-1
-0.96728086,-0.96653444,-0.9348149,0.26829737,-0.9565592,-0.94164115,-0.5605257,-0.9611675,-1
-0.9208248,-0.95597184,-0.8155916,0.24379785,-0.9490029,-0.9066563,-0.7066913,-0.9426926,1
-0.96474874,-0.9551732,-0.92150366,0.40830758,-0.9421758,-0.9094586,-0.8456677,-0.956825,-1
-0.97836035,-0.9673659,-0.94713295,0.4383006,-0.8800684,-0.9093446,-0.6470609,-0.94118375,-1
-0.95923674,-0.9522781,-0.80369437,0.51240593,-0.92573935,-0.869616,-0.7455581,-0.94402426,-1
-0.9761603,-0.9744398,-0.90712315,0.25301307,-0.92083347,-0.96005636,-0.6460316,-0.9556336,-1
-0.97669506,-0.9916503,-0.9369349,0.4748163,-0.9582129,-0.9756333,-0.6918494,-0.9911314,-1
-0.9917104,-0.9850738,-0.96682614,0.30379835,-0.96759266,-0.9681108,-0.86708933,-0.98312175,-1
-0.9503813,-0.9569283,-0.9069841,0.29968783,-0.8656564,-0.9287542,-0.6755094,-0.9622961,-1
-0.9721487,-0.94999015,-0.90832204,0.36020145,-0.9240016,-0.9336874,-0.7298172,-0.9622735,-1
-0.9789583,-0.96704644,-0.93113554,0.3955294,-0.93989563,-0.93422204,-0.74855727,-0.97471476,-1
-0.98550683,-0.99495655,-0.96478385,0.20947655,-0.9825075,-0.97388524,-0.8515784,-0.99043846,-1
-0.98829556,-0.9822882,-0.9462954,0.56810284,-0.9567456,-0.973639,-0.60535103,-0.97338307,-1
-0.96097064,-0.9716301,-0.9249898,0.23594737,-0.9491583,-0.9560474,-0.67575145,-0.96733856,-1
-0.92491907,-0.919949,-0.8824031,0.4871779,-0.9157457,-0.9014214,-0.5735662,-0.91498464,-1
-0.9832304,-0.98533255,-0.95959204,0.6560898,-0.94365627,-0.97486377,-0.84841734,-0.97873586,-1
-0.9612052,-0.97510034,-0.925647,0.5375173,-0.9503828,-0.9495866,-0.7524651,-0.97889143,-1
-0.9406483,-0.948542,-0.8635389,0.083157524,-0.945654,-0.9499509,-0.7592889,-0.9530755,-1
-0.98255205,-0.9769573,-0.9209454,0.29904163,-0.9330116,-0.9644736,-0.8750628,-0.97123766,-1
-0.9806166,-0.97468233,-0.9461764,0.59141797,-0.9521828,-0.9525348,-0.78928405,-0.9780857,-1
-0.9810965,-0.9814608,-0.9464941,0.5497068,-0.97300655,-0.9734229,-0.7942564,-0.98644465,-1
-0.9707644,-0.9664098,-0.90286326,0.052791536,-0.9544572,-0.9377083,-0.76726925,-0.9498002,-1
-0.9793325,-0.9800443,-0.9287079,0.32444417,-0.9628155,-0.96449065,-0.69535077,-0.98224896,-1
-0.9591258,-0.9531986,-0.90546006,0.3247699,-0.8984342,-0.90681654,-0.6964237,-0.95317245,-1
-0.9591567,-0.96805763,-0.93934697,0.3469546,-0.956014,-0.96935123,-0.6735823,-0.97246003,-1
-0.94750273,-0.9668949,-0.9300655,0.35777456,-0.9073155,-0.9280365,-0.7899646,-0.9292921,-1
-0.96126854,-0.972229,-0.92727363,0.33569422,-0.9542652,-0.9216358,-0.70067656,-0.94570255,-1
-0.98890334,-0.99283975,-0.96227306,0.46870396,-0.97451025,-0.96161664,-0.8616834,-0.9859187,-1
-0.9570917,-0.9567343,-0.9240699,0.24920644,-0.9122925,-0.9367397,-0.61409414,-0.9351224,-1
-0.97130007,-0.9814821,-0.91927546,0.32911217,-0.96733725,-0.9609826,-0.6181083,-0.96046424,-1
-0.96906084,-0.9771057,-0.9740533,0.35962912,-0.9696719,-0.9636027,-0.7327644,-0.9851517,-1
-0.97560316,-0.9769302,-0.93782794,0.34148714,-0.95759207,-0.9460855,-0.7485106,-0.97807235,-1
-0.9654643,-0.9772312,-0.9161588,0.49758798,-0.9093079,-0.95033497,-0.7593625,-0.95748794,-1
-0.9662855,-0.95380926,-0.9003256,0.4599982,-0.878807,-0.90879345,-0.66738683,-0.95743906,-1
-0.9539683,-0.93840754,-0.89381814,0.31340274,-0.88700706,-0.92725855,-0.6714521,-0.92045575,-1
-0.90312344,-0.95246214,-0.847613,0.25659406,-0.91414,-0.94103336,-0.6275051,-0.9075203,-1
-0.9746175,-0.92498827,-0.88353294,0.24740559,-0.92202705,-0.88906544,-0.7754594,-0.90845895,-1
-0.963031,-0.96514654,-0.8811947,0.30965444,-0.9115222,-0.960655,-0.7640544,-0.9397271,-1
-0.967014,-0.98259485,-0.9370727,0.356719,-0.9575207,-0.92110765,-0.7797217,-0.9472177,-1
-0.9658331,-0.9702331,-0.9012043,0.122796565,-0.95644665,-0.93854994,-0.7250037,-0.9509656,-1
-0.95602775,-0.9812673,-0.9583992,0.32508183,-0.95796007,-0.9666023,-0.7003248,-0.97692454,-1
-0.98308754,-0.9853793,-0.92977047,0.47041234,-0.9628174,-0.9631196,-0.7781305,-0.98218596,-1
-0.9753162,-0.9612911,-0.91665727,0.3547529,-0.9484617,-0.9430562,-0.75816154,-0.9463427,-1
-0.9521161,-0.9761986,-0.9301774,0.6827735,-0.9400386,-0.9230482,-0.76780796,-0.97541624,-1
-0.9769493,-0.986492,-0.95833033,0.6221015,-0.9784804,-0.9791173,-0.8435355,-0.992593,-1
-0.9822009,-0.9844874,-0.94233143,0.40822384,-0.9735003,-0.9671228,-0.76951516,-0.98686856,-1
-0.96752524,-0.938793,-0.9389346,0.5489974,-0.9314895,-0.93566954,-0.70870787,-0.96646315,-1
-0.9755544,-0.98295224,-0.93889016,0.42435342,-0.95338297,-0.9653987,-0.8437366,-0.9880453,-1
-0.96561176,-0.97780323,-0.9106393,0.51116574,-0.91336817,-0.94170624,-0.74266136,-0.9467167,-1
-0.9800446,-0.96844333,-0.90181345,0.2525406,-0.95197564,-0.9599473,-0.79873145,-0.9626711,-1
-0.95643663,-0.9606916,-0.91787016,0.35725874,-0.89811736,-0.9342252,-0.7232347,-0.91776204,-1
-0.98432827,-0.98801386,-0.94595873,0.3350611,-0.9446012,-0.94440377,-0.8083099,-0.97592866,-1
-0.98102975,-0.971736,-0.96994126,0.628508,-0.95495456,-0.93959135,-0.8119249,-0.9761351,-1
-0.9769598,-0.96500903,-0.9536405,0.48007774,-0.9659125,-0.9518014,-0.7412565,-0.9722159,-1
-0.97173834,-0.95748407,-0.9510008,0.20430064,-0.9218895,-0.9439804,-0.70079947,-0.93119323,-1
-0.9741736,-0.98221976,-0.9756572,0.34122747,-0.95332515,-0.9784413,-0.8278348,-0.9634781,-1
-0.98089033,-0.9760293,-0.9235938,0.3015805,-0.95323217,-0.9631554,-0.63752323,-0.9666244,-1
-0.98645943,-0.9820151,-0.96150804,0.38949528,-0.9773776,-0.9340517,-0.78161985,-0.983544,-1
-0.95343304,-0.93523484,-0.8725812,0.21580388,-0.86772895,-0.89763784,-0.58625895,-0.8899826,-1
-0.97099197,-0.97307104,-0.90716726,0.3155374,-0.92919505,-0.94408816,-0.8124325,-0.9685357,-1
-0.9424268,-0.9507634,-0.9189071,0.32033297,-0.9036578,-0.86208785,-0.6833174,-0.9152115,-1
-0.9924123,-0.98871654,-0.9397563,0.24877493,-0.95736957,-0.9742314,-0.7722151,-0.9807969,-1
-0.9650412,-0.96975857,-0.9053949,0.60452795,-0.94932866,-0.948598,-0.7056854,-0.97388446,-1
-0.9420064,-0.96120477,-0.94050807,0.45332283,-0.92512786,-0.9098751,-0.8167343,-0.95713,-1
-0.9363349,-0.9563134,-0.85700303,0.45179677,-0.918302,-0.9305804,-0.60215306,-0.95942986,-1
-0.9482936,-0.9581334,-0.93229544,0.46971932,-0.95764726,-0.8677209,-0.78406394,-0.8989998,-1
-0.9192414,-0.90442896,-0.91368496,0.16005524,-0.9018805,-0.91834384,-0.7084463,-0.9653802,-1
-0.9778604,-0.9658057,-0.92300457,0.44333476,-0.9556226,-0.9337254,-0.7178043,-0.96347725,-1
-0.9713345,-0.93251103,-0.8989917,0.3515886,-0.8843267,-0.92304385,-0.6592673,-0.91826475,-1
-0.90900975,-0.8974248,-0.78661305,0.12046917,-0.85645205,-0.8695626,-0.6019896,-0.91502786,1
-0.9850185,-0.9581667,-0.9147472,0.46003133,-0.97534543,-0.93926895,-0.8121321,-0.9685847,-1
-0.988032,-0.990913,-0.97760683,0.6853406,-0.9850565,-0.9781068,-0.8776117,-0.99024403,-1
-0.97786885,-0.96365714,-0.9097067,0.25265938,-0.9485384,-0.9448837,-0.6390638,-0.9487416,-1
-0.9518326,-0.95753855,-0.9075161,0.16213322,-0.94689953,-0.88590276,-0.7689401,-0.93867654,-1
-0.9621724,-0.957405,-0.88937354,0.49146992,-0.94957566,-0.9172273,-0.65500855,-0.95850164,-1
-0.9653988,-0.94712514,-0.90278625,0.3788444,-0.92744374,-0.92625993,-0.7209159,-0.9361048,-1
-0.9867967,-0.9752756,-0.90840626,0.49774787,-0.95902807,-0.9652007,-0.69319147,-0.97422063,-1
-0.9681161,-0.97616327,-0.9479738,0.67579776,-0.95509315,-0.9167199,-0.7781392,-0.95247036,-1
-0.9740658,-0.9892733,-0.90154165,0.5446922,-0.9599773,-0.9753656,-0.8049386,-0.98170406,-1
-0.9552652,-0.95836526,-0.9323812,0.30829486,-0.9204834,-0.91172653,-0.7659711,-0.9077608,-1
-0.9569944,-0.947725,-0.94867045,0.23591723,-0.93122494,-0.9236426,-0.6334939,-0.95517534,-1
-0.98260593,-0.9889804,-0.9519803,0.6324122,-0.9092013,-0.9760684,-0.74139124,-0.97687185,-1
-0.97283804,-0.96666616,-0.9097257,0.16762216,-0.95567185,-0.913127,-0.68858266,-0.9753708,-1
-0.94496363,-0.95172876,-0.89741,0.36362883,-0.9270436,-0.9004418,-0.70259905,-0.9156658,-1
-0.9745157,-0.96160877,-0.92887026,0.48507756,-0.9475104,-0.9309153,-0.77151096,-0.9505499,-1
-0.967537,-0.9555741,-0.894074,0.28479788,-0.8791208,-0.9230748,-0.58087116,-0.95081496,-1
-0.97958785,-0.96685493,-0.93481386,0.5419148,-0.9760248,-0.95966077,-0.78737307,-0.9714155,-1
-0.97437614,-0.96313626,-0.87299585,0.27738687,-0.95129347,-0.9306929,-0.7010199,-0.95699555,-1
-0.9657248,-0.95286864,-0.91418207,0.3910658,-0.95633626,-0.9482808,-0.6329006,-0.97372395,-1
-0.9759484,-0.97507954,-0.92793643,0.6455292,-0.9630762,-0.93378097,-0.7493327,-0.9621082,-1
-0.96278244,-0.9850111,-0.94070613,0.2790097,-0.95869195,-0.93938935,-0.8537438,-0.9828668,-1
-0.96457267,-0.9598349,-0.9051094,0.20145889,-0.96188664,-0.9257589,-0.7537993,-0.9398927,-1
-0.98743606,-0.9581844,-0.96063817,0.53579754,-0.95455736,-0.96115875,-0.634339,-0.9731823,-1
-0.96334,-0.9512745,-0.92785686,0.40566617,-0.90683955,-0.92776924,-0.64756864,-0.9307893,-1
-0.97785246,-0.9762351,-0.9538095,0.469449,-0.96763253,-0.9631886,-0.7769449,-0.98247105,-1
-0.98123306,-0.992239,-0.95316994,0.5346591,-0.9637394,-0.9423185,-0.83606744,-0.974813,-1
-0.98173124,-0.9936062,-0.937709,0.39003533,-0.9804394,-0.9835306,-0.8060691,-0.9912248,-1
-0.9771684,-0.97153264,-0.93398356,0.61734253,-0.9718564,-0.946251,-0.687754,-0.9676074,-1
-0.98106784,-0.95522314,-0.9443158,0.3215365,-0.9668171,-0.9620317,-0.81609225,-0.9644639,-1
-0.9812627,-0.96952736,-0.9424811,0.2838632,-0.933169,-0.955225,-0.78485286,-0.96090347,-1
-0.93594694,-0.95541173,-0.8571743,0.22488382,-0.91907305,-0.893931,-0.8237036,-0.95372623,-1
-0.96641976,-0.9662283,-0.8715331,0.34469587,-0.93508095,-0.9420591,-0.8074473,-0.9727877,-1
-0.97279656,-0.96889096,-0.8927469,0.47991118,-0.94520503,-0.9273107,-0.7389679,-0.94314224,-1
-0.9696633,-0.9740351,-0.928005,0.15803778,-0.93933326,-0.9319693,-0.6999159,-0.95316696,-1
-0.96346766,-0.9807686,-0.9321971,0.37836733,-0.9583711,-0.9674835,-0.70930845,-0.9772044,-1
-0.950564,-0.93253875,-0.91348773,0.15695798,-0.7993886,-0.887919,-0.6132154,-0.93890107,-1
-0.95213515,-0.9602586,-0.9274173,0.3437587,-0.9299889,-0.93327266,-0.7326293,-0.942226,-1
-0.9767576,-0.9748595,-0.9106689,0.3095768,-0.9447537,-0.96572226,-0.85828817,-0.9720811,-1
-0.968769,-0.9312911,-0.9281444,0.46410865,-0.95445347,-0.91345763,-0.736892,-0.94986016,-1
-0.9478141,-0.9793735,-0.9356075,0.34463155,-0.95501566,-0.9278571,-0.86267114,-0.9752613,-1
-0.9282909,-0.9544317,-0.85754746,0.31999472,-0.8455919,-0.92411894,-0.58394796,-0.9343454,-1
-0.98369026,-0.99555224,-0.96682066,0.56331736,-0.9844171,-0.9813977,-0.9026489,-0.98262364,-1
-0.9791868,-0.9736397,-0.9629872,0.5536762,-0.95260125,-0.9624958,-0.651692,-0.97884274,-1
-0.96451354,-0.96254706,-0.94270945,0.35870796,-0.93112683,-0.91365725,-0.5476695,-0.94839734,-1
-0.9636959,-0.95490104,-0.89498717,0.48425284,-0.9507544,-0.93931633,-0.7703126,-0.95946735,-1
-0.9491292,-0.95199853,-0.8605451,0.2663597,-0.9102795,-0.93009824,-0.78602284,-0.9097919,-1
-0.96675384,-0.98021203,-0.8873837,0.41526777,-0.9528081,-0.95114696,-0.8058403,-0.96621126,-1
-0.9900028,-0.9664232,-0.94819224,0.5111931,-0.9474302,-0.9320886,-0.7174792,-0.95123935,-1
-0.96766734,-0.97620046,-0.91077834,0.50335246,-0.9362425,-0.94686747,-0.6228401,-0.9516922,-1
-0.97405845,-0.93967676,-0.9159484,0.120716445,-0.88809556,-0.91542906,-0.7110953,-0.9365049,-1
-0.9855171,-0.9799788,-0.96226966,0.116585016,-0.9620932,-0.96140635,-0.8439483,-0.9822748,-1
-0.9773335,-0.97264653,-0.9202414,0.42554033,-0.9701229,-0.9327404,-0.81362,-0.9567956,-1
-0.9869709,-0.94883555,-0.94875866,0.2821365,-0.9547419,-0.97067213,-0.66903806,-0.975017,-1
-0.9646279,-0.9550404,-0.9318249,0.5137504,-0.9370442,-0.9410142,-0.7061521,-0.9610909,-1
-0.9769044,-0.96967137,-0.9061955,0.22307585,-0.9148123,-0.9575769,-0.6925056,-0.94928724,-1
-0.9724304,-0.9857397,-0.9652351,0.5446428,-0.96263075,-0.95694757,-0.7957225,-0.97409827,-1
